TrueY,PredY
1,0.95401824
0,0.06788559
0,0.029787779
0,0.16353604
0,0.064330995
0,0.058597993
0,0.011176804
0,0.020389799
0,0.1612235
0,0.07124116
1,0.34187892
1,0.71008486
1,0.30311042
0,0.014242338
0,0.059483327
0,0.090633646
0,0.08571095
0,0.23838261
0,0.071070336
0,0.08587661
0,0.047537446
1,0.60090286
0,0.03256411
1,0.6697742
1,0.7233938
0,0.08035311
0,0.44799814
1,0.70225865
0,0.1998231
1,0.3050006
1,0.23818675
1,0.51378435
0,0.034464873
1,0.58826154
1,0.4149335
0,0.025619011
0,0.09927286
1,0.40006265
0,0.07154298
0,0.5563472
0,0.18855107
1,0.51258636
1,0.25514263
0,0.04285085
1,0.4373166
0,0.033575416
1,0.9264846
1,0.053938996
1,0.73476416
0,0.036626022
1,0.11618693
1,0.8423444
1,0.46752033
0,0.054370057
0,0.042267505
0,0.4877767
0,0.13050576
1,0.69803035
0,0.15192103
1,0.79843634
0,0.0816677
1,0.68902665
1,0.05855195
0,0.06986284
0,0.06557335
0,0.03946016
1,0.08525429
1,0.8207962
1,0.41833276
0,0.04690518
0,0.12729633
0,0.08338438
0,0.03213256
1,0.83683
1,0.5398615
0,0.021897871
0,0.06711486
1,0.62492704
1,0.63902026
1,0.45236006
1,0.7742069
0,0.04666956
1,0.80131304
1,0.58790845
0,0.15773208
1,0.07011886
0,0.18916813
1,0.44365114
1,0.56442636
0,0.08457334
0,0.042170655
0,0.10105173
0,0.030671895
1,0.744523
0,0.09350476
0,0.095458254
1,0.0633761
1,0.7764344
0,0.039781034
1,0.79116046
1,0.7303579
0,0.04329776
0,0.2429153
0,0.025441745
1,0.7185733
0,0.022615224
0,0.10927695
0,0.10042145
0,0.44004646
0,0.7587072
0,0.028849104
1,0.57781065
0,0.03512924
0,0.18742275
0,0.03217145
1,0.7508713
0,0.058068067
0,0.2604375
1,0.7365352
0,0.14293465
0,0.08214293
1,0.6806588
1,0.5859693
1,0.3721046
1,0.02167644
1,0.74235255
0,0.056327682
0,0.045587964
1,0.07854143
1,0.7752104
1,0.04599478
0,0.10278864
1,0.40848747
1,0.26402777
0,0.075230435
0,0.10820894
1,0.87600154
0,0.16593754
0,0.034972243
1,0.5729264
0,0.038140275
0,0.036537845
1,0.71638936
0,0.08224517
1,0.6130629
1,0.5066803
0,0.20720701
0,0.067897364
1,0.7392424
1,0.34682763
0,0.18124476
0,0.09487978
0,0.04547234
1,0.6692961
0,0.060006034
0,0.026677895
1,0.52724165
0,0.070301935
0,0.10258937
0,0.0710998
0,0.014348159
1,0.766842
0,0.037381798
0,0.058941763
1,0.76777947
0,0.08005354
0,0.27085656
0,0.078649804
1,0.34346932
1,0.51060474
1,0.7317844
0,0.0852618
1,0.54932475
1,0.4597672
0,0.03713078
1,0.8244009
0,0.064532235
1,0.32982725
1,0.55079734
0,0.04480515
1,0.40230227
1,0.78190345
0,0.044626307
1,0.47109422
0,0.12436174
1,0.6604773
1,0.8699664
1,0.6689588
1,0.71384263
1,0.7103336
0,0.14363435
1,0.08886237
1,0.5635954
1,0.39327905
0,0.040941074
0,0.028971732
0,0.071646824
1,0.57554203
0,0.07001275
1,0.16972981
1,0.6625041
0,0.4589489
1,0.5988765
0,0.09563185
1,0.77626455
1,0.70236206
1,0.2818363
0,0.30935958
0,0.079998165
1,0.5479268
1,0.4861196
0,0.016536625
1,0.69850093
0,0.08078452
1,0.6058789
0,0.16579092
1,0.50587535
1,0.72514695
0,0.1410857
0,0.042538315
1,0.819178
1,0.7084446
1,0.18462387
0,0.26371935
0,0.055102266
0,0.055422883
1,0.73600703
0,0.04183594
1,0.82024443
1,0.60468984
1,0.75538903
0,0.04242106
0,0.05061456
0,0.08887949
1,0.09494896
1,0.6633595
1,0.7097583
1,0.50308096
1,0.6992782
1,0.59889346
0,0.1441401
0,0.104817435
0,0.052387107
1,0.6738401
0,0.055300884
0,0.023404356
0,0.0783284
0,0.038725443
1,0.687782
0,0.051299565
1,0.10297191
0,0.05324421
1,0.5539463
1,0.72353065
0,0.03686933
1,0.58514154
1,0.75528395
0,0.05910302
1,0.3993055
1,0.17441683
0,0.16346793
0,0.06570253
0,0.19340044
0,0.16508064
1,0.7154006
0,0.23938906
1,0.47244182
0,0.030807352
0,0.045906045
0,0.13539256
1,0.5875332
1,0.69345605
1,0.10929169
0,0.20879936
0,0.072506
0,0.045043923
0,0.03008249
0,0.11504503
1,0.72106284
0,0.050323047
0,0.009966101
1,0.5443553
0,0.044867225
1,0.62256354
1,0.48471323
0,0.045345955
1,0.71189576
0,0.01958866
0,0.03418031
1,0.56112486
1,0.5503415
0,0.15540774
1,0.8775592
0,0.032611806
0,0.025534954
1,0.46067333
0,0.07132235
0,0.1293638
0,0.013666153
1,0.7151581
0,0.04978301
0,0.041873135
1,0.52041584
1,0.84242284
1,0.8060216
1,0.6467943
0,0.09369247
0,0.03800506
0,0.05078221
0,0.03819201
1,0.7065719
1,0.7538749
1,0.74448144
1,0.4506197
0,0.071680635
1,0.4637755
1,0.5751532
0,0.10596456
1,0.13805525
0,0.08150416
0,0.045124643
0,0.05343005
0,0.114607856
0,0.053075355
0,0.017097581
0,0.03198338
0,0.04082813
1,0.21695213
1,0.7068365
1,0.56834877
1,0.58590925
0,0.05210222
1,0.7693458
1,0.52563655
0,0.04373596
0,0.04627713
0,0.109706715
1,0.14450079
1,0.78041726
1,0.47816047
1,0.28369182
0,0.04827031
1,0.4492969
1,0.861224
1,0.26791337
0,0.031379547
0,0.1295148
0,0.056669336
0,0.04183241
1,0.5294448
1,0.26018816
0,0.031977333
0,0.27040917
0,0.013083024
0,0.038204074
1,0.4543613
0,0.046255432
0,0.35169876
0,0.09932808
0,0.06302671
0,0.025177125
1,0.37031364
0,0.084873065
1,0.7494715
1,0.27143702
1,0.573748
0,0.05746885
1,0.7756494
0,0.11307721
1,0.5223182
0,0.012022384
0,0.05779444
0,0.09582076
1,0.892939
1,0.07752473
0,0.03423434
1,0.7796181
1,0.14176123
1,0.77929264
0,0.049198665
0,0.09738676
0,0.07198186
0,0.13837354
0,0.03367606
1,0.90393865
0,0.08323495
0,0.046939846
0,0.023012348
1,0.15455878
1,0.9094731
1,0.7594588
0,0.027892023
1,0.78000385
1,0.66834956
0,0.114639185
1,0.2214903
0,0.099965945
1,0.7254325
0,0.56148887
1,0.6502667
0,0.029926572
0,0.07878627
1,0.6305684
1,0.72723675
1,0.38777155
0,0.07392698
0,0.116491094
1,0.6167725
0,0.10101801
1,0.7050966
1,0.77150905
1,0.48088798
1,0.5009276
0,0.025761819
1,0.84875596
1,0.7259161
1,0.5111441
1,0.78161705
0,0.06565195
1,0.4613886
1,0.58536035
0,0.06577241
0,0.115081295
1,0.5184967
1,0.7675169
0,0.03953258
0,0.084749416
1,0.87672424
1,0.39070174
1,0.4612345
1,0.7675863
1,0.39591095
1,0.73718876
1,0.7200929
0,0.048006695
0,0.037724238
0,0.21974397
0,0.007377046
0,0.05439998
1,0.73827785
1,0.68341696
1,0.4570264
1,0.7833215
0,0.15549198
1,0.34931153
1,0.6577485
0,0.025772508
1,0.84664565
1,0.7460749
0,0.054125793
0,0.35637838
0,0.06122008
1,0.33144006
0,0.015484166
0,0.054149866
1,0.08050708
0,0.111253716
0,0.07051094
1,0.7187419
1,0.42805815
0,0.10014804
0,0.03442252
1,0.59891117
0,0.044760734
1,0.8517625
0,0.03640634
0,0.1259526
1,0.64868623
1,0.68827987
1,0.6519551
1,0.50513995
1,0.16563135
0,0.09174546
0,0.13645855
0,0.035449713
0,0.15377077
0,0.05794671
1,0.89905566
0,0.037260767
1,0.45972976
0,0.07625198
1,0.85079134
1,0.06485776
1,0.8199583
1,0.5610958
0,0.02044898
1,0.4704957
0,0.057884503
1,0.28047982
0,0.1224041
0,0.08426587
0,0.4055007
1,0.88179934
0,0.09548501
1,0.4156747
1,0.67704755
1,0.77387893
0,0.09930271
0,0.033139713
0,0.05866306
1,0.5755552
0,0.060145378
1,0.43556815
1,0.7179321
1,0.7798879
0,0.094264664
0,0.05780787
1,0.8146588
1,0.7386775
0,0.043776155
0,0.02809072
0,0.06048318
0,0.08013229
0,0.0068589253
0,0.10093081
1,0.7682018
0,0.04257741
1,0.7821219
0,0.38374576
1,0.6941711
0,0.043752424
0,0.0220238
1,0.68297184
0,0.061183393
0,0.06885959
1,0.6339433
1,0.5291026
0,0.050517164
0,0.049118493
0,0.21047878
0,0.017649401
1,0.2518331
0,0.16399725
1,0.4990642
0,0.03405314
1,0.7132698
1,0.8005522
1,0.7274711
1,0.7558657
0,0.02097964
0,0.10045417
1,0.78743184
0,0.052154314
1,0.7750062
0,0.062750585
0,0.085493766
0,0.024976447
0,0.28289035
0,0.16014358
1,0.6767195
1,0.6537927
1,0.2694111
1,0.28860968
1,0.72792387
1,0.39542204
1,0.42202067
1,0.27425963
1,0.8234428
1,0.4214436
1,0.6436194
0,0.079404
1,0.5338007
1,0.6179756
0,0.045990184
1,0.92823327
0,0.06970014
1,0.6100961
0,0.30943185
1,0.59860075
1,0.44163078
0,0.19236642
0,0.5923525
0,0.60206354
0,0.068836555
0,0.10429958
1,0.07882185
0,0.07274056
1,0.6166906
1,0.72759837
0,0.06629808
0,0.46243215
0,0.084085874
1,0.7552476
0,0.08357911
0,0.042844824
0,0.055190813
1,0.5748338
0,0.054280274
0,0.09734296
0,0.025866795
1,0.3151492
1,0.4897214
1,0.13299406
0,0.03552481
1,0.90251064
0,0.029759001
1,0.4407766
0,0.0146499
0,0.059227087
1,0.48591346
1,0.33110684
0,0.06894709
1,0.6218203
1,0.67749727
0,0.07466082
1,0.06507138
0,0.018437155
0,0.07940179
1,0.64967877
1,0.7918544
0,0.03322935
1,0.7578792
1,0.6375609
1,0.24034026
0,0.053570874
0,0.120699644
0,0.01892036
0,0.06850039
0,0.032641944
1,0.34660444
1,0.70098174
1,0.53152555
0,0.048503052
0,0.025831431
1,0.6910737
1,0.3187454
0,0.19331793
1,0.67415106
0,0.09003222
0,0.054729443
0,0.0461756
1,0.18514356
1,0.6361111
0,0.06294393
1,0.1372095
0,0.055343717
1,0.6730789
0,0.06430198
0,0.6469779
0,0.06431553
1,0.6801121
1,0.43068236
0,0.08187913
0,0.26293585
0,0.036809973
1,0.32149386
1,0.61039865
0,0.04407494
1,0.35921216
1,0.6889984
0,0.017982598
0,0.017706603
0,0.17239453
1,0.52875406
0,0.061178558
0,0.21148038
1,0.38337559
0,0.06881782
0,0.033191014
0,0.018507259
1,0.7157017
0,0.05129994
1,0.5268332
1,0.78623223
1,0.7934774
0,0.052060712
0,0.0313788
0,0.03546221
1,0.504555
0,0.022090133
1,0.17008811
1,0.04626907
0,0.07589617
1,0.77307934
1,0.8103811
0,0.02976713
1,0.2748103
0,0.046097063
1,0.7088705
1,0.47531396
1,0.7974899
1,0.59758466
1,0.6080736
0,0.15784305
0,0.15412565
0,0.061139833
0,0.1481015
0,0.03159391
1,0.3935252
0,0.045031924
0,0.12893994
0,0.04956998
1,0.7989464
1,0.08749052
0,0.05017556
0,0.07510544
1,0.8689531
0,0.017527962
1,0.14028491
1,0.08516578
1,0.032732945
1,0.74952626
0,0.0745334
0,0.06206855
1,0.53246146
0,0.05660061
0,0.013554221
1,0.39083603
1,0.104328394
0,0.048403375
0,0.07629564
0,0.039211757
1,0.7677112
0,0.05655182
1,0.6817357
1,0.77155256
0,0.03521489
0,0.1304104
1,0.63490295
1,0.65496606
1,0.3626093
1,0.78674483
1,0.616265
1,0.8421337
1,0.09204437
0,0.06911604
1,0.7240858
1,0.768266
0,0.025485802
0,0.03115966
0,0.08432985
0,0.0475475
1,0.7091134
0,0.118839
1,0.50012726
1,0.47143874
1,0.08386122
1,0.5524055
0,0.08392863
0,0.013036105
1,0.11876728
1,0.698545
1,0.4231925
1,0.8175823
1,0.056472026
1,0.056696273
0,0.05910494
1,0.47371674
1,0.04130659
1,0.6238982
0,0.16821162
1,0.67592347
1,0.545049
0,0.094668284
0,0.14556499
0,0.097550556
1,0.042264212
1,0.19814599
1,0.5426649
1,0.7944215
1,0.7773203
0,0.032224048
1,0.9792879
1,0.9324614
1,0.67005
0,0.10395461
1,0.59054124
1,0.6398239
1,0.8761338
1,0.31074455
0,0.082576945
1,0.45695025
0,0.038834535
1,0.4733889
1,0.6262778
0,0.06166786
1,0.38130286
0,0.020749718
1,0.7837947
0,0.62178504
0,0.0776053
1,0.22994587
1,0.83697116
0,0.025929755
0,0.024990981
0,0.01635178
0,0.07111672
1,0.74114704
1,0.7206937
1,0.6778568
0,0.07631563
0,0.048554633
1,0.24100736
0,0.047751427
1,0.60748863
0,0.09425245
0,0.5125891
1,0.551032
1,0.7775005
1,0.75699663
1,0.3026256
1,0.7104597
1,0.78107375
0,0.101816535
0,0.07108934
1,0.8196808
0,0.0787459
1,0.29921046
1,0.90851915
1,0.83102196
1,0.5771143
0,0.064412035
1,0.6879911
0,0.036739502
1,0.10612436
1,0.8143476
1,0.13917159
0,0.38765687
1,0.4706573
1,0.66083765
1,0.7802655
1,0.5117087
0,0.21800657
1,0.32626438
0,0.056182854
1,0.23892891
1,0.74534714
0,0.108901046
0,0.18930528
0,0.07626675
0,0.057118155
0,0.04653033
1,0.7973908
1,0.42130288
1,0.6291753
1,0.60674405
0,0.114585206
0,0.03958961
0,0.122899495
0,0.23322454
1,0.05454998
1,0.7416226
0,0.009516821
0,0.030589601
0,0.01784747
0,0.15616593
1,0.6733767
1,0.4529627
0,0.010439729
0,0.036800053
0,0.16376044
0,0.007463204
0,0.08454428
0,0.05081322
0,0.044164307
0,0.012102634
1,0.24121304
1,0.7980155
1,0.7023978
1,0.4180151
1,0.60312307
0,0.0896104
1,0.6195579
1,0.59576637
0,0.07805006
0,0.14535764
0,0.1477637
0,0.07358322
0,0.13610399
1,0.8447033
0,0.094681785
1,0.82364905
0,0.04108072
1,0.6941062
0,0.08585218
0,0.025631417
0,0.030912822
0,0.10149791
1,0.8757078
1,0.4528795
1,0.6764306
0,0.14088278
1,0.67663324
0,0.109514
0,0.21311292
1,0.48726553
0,0.06072119
0,0.01718663
1,0.7138504
1,0.5275057
0,0.0794454
0,0.07102318
1,0.28744566
1,0.6671985
0,0.41565236
1,0.5877019
1,0.762605
1,0.7724686
1,0.60531324
0,0.02072277
1,0.47402382
0,0.095134184
0,0.08034639
0,0.063579164
0,0.098875426
0,0.053220175
0,0.2618168
1,0.12298955
1,0.49212036
1,0.68658984
0,0.09856354
0,0.11812834
1,0.6947432
0,0.081716724
1,0.8377439
0,0.043597914
1,0.48369384
0,0.011745146
1,0.47913557
0,0.05162701
1,0.64230764
1,0.6254702
1,0.2463671
0,0.016429912
1,0.5468527
0,0.11596348
0,0.052062787
0,0.0923016
1,0.6806974
1,0.45948678
0,0.11328516
1,0.5777164
1,0.12157576
1,0.8564617
1,0.7184824
0,0.052541446
0,0.10324738
0,0.04606372
1,0.41766232
1,0.49300155
1,0.76392925
0,0.16426027
0,0.20749736
0,0.02462351
0,0.050702162
1,0.34451145
1,0.085050896
0,0.17840728
0,0.04805436
1,0.68386763
0,0.18213965
1,0.7506472
0,0.067650534
1,0.60452545
0,0.069575265
0,0.061959855
0,0.070862226
1,0.13367793
0,0.8686954
0,0.11119368
1,0.56284237
1,0.35777864
0,0.03307489
0,0.071835116
1,0.6224027
1,0.71946144
0,0.08818001
0,0.075807184
0,0.06738227
1,0.7094588
1,0.69365406
1,0.41135842
1,0.6216667
0,0.047360957
0,0.05556468
0,0.14980157
0,0.0039968556
0,0.055395894
0,0.039286073
1,0.58738816
1,0.7190318
1,0.17775229
0,0.04421711
1,0.5562892
0,0.047387354
0,0.12168169
0,0.0122263655
1,0.6546414
1,0.13794042
1,0.6212822
0,0.06707949
0,0.06472264
0,0.059053324
1,0.6190704
0,0.037212055
0,0.0723428
1,0.3626451
0,0.09330453
0,0.015201268
1,0.08579333
0,0.0605735
0,0.050421227
1,0.74804324
1,0.80373275
0,0.04916478
0,0.021858746
0,0.027146092
1,0.8434879
0,0.019017767
1,0.7168122
0,0.06270778
0,0.026496375
0,0.032780882
0,0.09271531
0,0.022893097
1,0.64360213
1,0.5135977
0,0.07322815
1,0.62824404
1,0.5332319
0,0.045297127
1,0.77141094
0,0.23771283
1,0.726781
0,0.035268337
0,0.057233136
1,0.67444503
0,0.03382149
1,0.7176639
0,0.06259851
0,0.5638424
0,0.25253963
1,0.6226887
1,0.5630787
0,0.08826969
1,0.9696921
1,0.5117554
1,0.60171705
0,0.023746561
0,0.043696705
0,0.11766674
0,0.029574037
1,0.45910063
1,0.7306327
1,0.84010684
0,0.03172704
0,0.035447918
0,0.09969853
1,0.5396875
0,0.042533573
0,0.17128375
0,0.020226967
1,0.64985275
1,0.57331437
1,0.51964676
1,0.69624794
0,0.19660619
1,0.69634783
1,0.8901221
0,0.076785885
1,0.77638257
1,0.68872005
0,0.07375256
0,0.054841418
1,0.48670357
1,0.65385586
0,0.04665057
1,0.20440753
0,0.059369445
1,0.7716307
0,0.13642588
1,0.76690984
1,0.29576483
0,0.062387895
1,0.48090562
0,0.035632603
1,0.76626253
1,0.7761511
0,0.076897115
