TrueY,PredY
1,0.96219903
0,0.123895586
0,0.08314152
1,0.060241543
0,0.0015379583
1,0.99773514
0,0.14120668
0,0.00031656108
1,0.9949447
0,0.012944654
1,0.8665889
0,0.19587086
1,0.85920715
1,0.2108556
1,0.99860984
0,0.051679544
1,0.9981431
1,0.42055184
0,0.0011642849
1,0.9873394
0,0.0001295287
0,0.23104373
1,0.3446375
1,0.9903609
1,0.9993491
0,0.16845468
1,0.09894266
1,0.046497714
0,0.015184993
1,0.8880388
1,0.7754037
1,0.99969786
0,0.014271125
0,0.079713434
0,0.21095681
1,0.99934083
0,0.49103388
0,0.0026401435
1,0.9984013
0,0.22838342
1,0.99578553
0,0.99796784
1,0.9997861
1,0.32058078
0,0.028211817
0,0.012143139
0,0.17830859
1,0.97841406
1,0.085513555
0,0.2177759
1,0.9886128
1,0.9987189
0,0.35264426
1,0.046437196
1,0.3442053
0,0.82310784
0,0.0071143247
1,0.99952316
0,0.94872874
0,0.008871674
0,0.57935226
0,0.022098219
1,0.9999186
1,0.9986041
1,0.997193
0,0.022500888
0,0.05236972
0,0.0020657792
1,0.9951647
0,0.010654778
1,0.34997815
0,0.004927505
0,0.9674198
0,0.93328303
0,0.00089624274
0,0.00466039
1,0.9853738
1,0.9966248
1,0.08372406
0,0.037383594
1,0.9992833
1,0.98249996
0,0.99030143
0,0.008639346
1,0.030850226
1,0.9995308
1,0.99537295
0,0.09800088
0,0.031007499
0,0.00013168545
0,0.0073740305
1,0.05095927
0,0.15971905
1,0.49258718
1,0.9995545
0,0.24385443
0,0.09871504
1,0.99971485
0,0.017410075
0,0.10215509
0,0.9789049
0,0.0069578206
1,0.43120146
0,0.029219251
0,0.14697488
0,0.3569328
0,0.011950248
1,0.9990574
1,0.9926959
1,0.99965227
1,0.99709
0,0.09478274
0,0.57769173
1,0.9981906
1,0.9944781
1,0.99845904
1,0.9994628
1,0.57423455
1,0.2326134
1,0.76890975
1,0.98367417
1,0.99701613
0,0.018387394
1,0.9973175
0,0.004080468
0,0.0047252127
0,0.501025
0,0.0022289662
0,0.036330424
1,0.83863515
0,0.9568181
1,0.96154535
0,0.00016925951
0,0.08882068
1,0.9987174
0,0.0016406985
0,0.1531853
1,0.9979073
1,0.35053563
0,0.8232423
1,0.99975413
1,0.997866
1,0.12428194
1,0.9903105
0,0.05753689
1,0.8967477
0,0.0019429276
1,0.9999198
1,0.99405736
0,0.056525677
0,0.007059183
1,0.9972153
0,0.029411722
1,0.99900466
0,0.01829901
0,0.09289992
1,0.07818836
0,0.70898235
1,0.9985572
0,0.3092164
0,0.16722131
1,0.9123713
0,0.0054100654
1,0.99877185
0,0.11034684
1,0.99873006
0,0.023495173
0,0.026568094
0,0.013880877
0,0.029185936
1,0.9998285
0,0.10312562
0,0.30722243
0,0.39014482
1,0.9320505
1,0.9555917
0,0.020957518
1,0.9989336
1,0.9987918
0,0.0013998437
0,0.56909764
0,0.002611387
0,0.85345256
0,0.20591386
1,0.9981055
0,0.013229276
0,0.23942533
0,0.49825424
0,0.32257634
0,0.003074359
1,0.9976575
1,0.99934226
0,0.0028494156
1,0.98188126
0,0.13091375
1,0.5058667
0,0.002044587
1,0.011594609
0,0.015705612
0,0.37446463
0,0.25450867
0,0.15286022
1,0.3894771
1,0.9996265
1,0.9898609
0,0.033418387
0,0.7372929
0,0.094909355
1,0.87757874
0,0.86592025
1,0.9792682
0,0.9542936
1,0.99885005
0,0.12670076
0,0.27684623
1,0.99858075
1,0.99995005
0,0.015402423
0,0.0046759895
0,0.004619944
0,0.5938019
1,0.06190917
0,0.011762284
0,0.04436617
1,0.9975932
0,0.64008176
0,0.46125603
0,0.7702707
0,0.3140741
0,0.0033835643
0,0.10889051
0,0.013192579
1,0.9998943
1,0.99177915
1,0.99982005
0,0.0009829334
0,0.003301043
1,0.66371375
0,0.24607237
0,0.007832533
1,0.99943006
1,0.023383688
1,0.9796812
0,0.5135076
0,0.030623997
1,0.9994685
0,0.15525025
0,0.039705254
1,0.9989823
0,0.015003854
1,0.95417356
0,0.8904684
1,0.9257921
0,0.05718059
0,0.0006230858
1,0.98746663
0,0.30597353
0,0.3562101
1,0.19600317
0,0.0067450814
0,0.9445389
0,0.089587405
0,0.048455097
0,0.01089376
0,0.013657207
0,0.10846237
1,0.23358431
0,0.4132885
1,0.34803593
1,0.97512424
0,0.0054101152
0,0.027033258
1,0.33908668
1,0.9998183
1,0.9934471
1,0.9945816
1,0.95807296
0,0.98656845
0,0.009832213
0,0.042873897
1,0.9996877
0,0.00046686223
1,0.99898213
1,0.99557483
0,0.08978437
1,0.8411652
0,0.026421418
1,0.99989545
1,0.993283
0,0.026363716
1,0.7367839
0,0.003091546
0,0.02284417
0,0.016695287
0,0.13288373
0,0.2626584
1,0.98735934
1,0.42679462
1,0.74969476
0,0.011622784
1,0.9896167
1,0.99320364
1,0.9994291
0,0.97109735
0,0.031797487
0,0.0015692789
1,0.9991225
1,0.9526064
0,0.3907346
1,0.98234403
1,0.9340228
0,0.003109665
1,0.999131
0,0.01168402
1,0.98795426
0,0.013792956
0,0.028931966
0,0.3512085
0,0.0087780915
1,0.257087
1,0.9998854
1,0.22361597
0,0.026068982
0,0.043913595
0,0.43629822
0,0.07639361
1,0.9995562
1,0.99925125
0,0.12769146
0,0.005707902
0,0.9136505
1,0.9848507
0,0.85152084
1,0.9969555
0,0.001623982
0,0.9164797
1,0.99956024
0,0.0017826477
0,0.35136718
0,0.047406603
0,0.026542768
0,0.33203468
1,0.093943894
0,0.030016283
0,0.086622976
0,0.0010013516
1,0.99864167
0,0.0021515738
0,0.0012213925
0,0.0027322671
1,0.8445794
1,0.999246
0,0.0008323514
1,0.12294257
1,0.9987342
0,0.9780655
1,0.997801
1,0.8393717
1,0.76440877
0,0.0702463
1,0.27887297
0,0.07452407
1,0.97613066
1,0.4271911
0,0.18392828
1,0.9100628
0,0.76353365
0,0.0313493
1,0.021223579
0,0.47456187
0,0.22792742
1,0.99586487
1,0.9820596
1,0.9985088
0,0.0023413822
0,0.9137584
0,0.7098596
1,0.9984522
1,0.9943304
0,0.003559775
0,0.012350707
1,0.99152106
1,0.9377893
1,0.95773876
0,0.013329692
0,0.05543234
0,0.92119104
1,0.9997977
0,0.75560063
0,0.8286955
0,0.029597182
1,0.21925192
0,0.04890789
0,0.31484777
0,0.00041871364
0,0.10727177
1,0.04055361
0,0.017670887
1,0.9981469
1,0.38726538
0,0.54228514
0,0.008052489
1,0.9981276
0,0.0021577678
1,0.99239206
1,0.9947985
1,0.9995678
1,0.9954979
1,0.98524415
0,1.5958798e-05
1,0.8908323
1,0.9992267
0,0.004344021
1,0.2318854
1,0.93397105
0,0.6657785
0,0.0075186593
0,0.17262784
0,0.060987342
0,0.06204877
1,0.9974848
0,0.0007531219
1,0.82975256
0,0.048049837
0,0.00014031025
0,0.039843448
1,0.8086135
1,0.9751791
0,0.0064064516
0,0.98675174
1,0.99960864
0,0.035419703
1,0.999719
0,0.20669635
1,0.9966262
0,0.017760934
0,0.000173977
0,0.13592146
0,0.011135451
0,0.98293513
1,0.9856601
0,0.9395744
0,0.35370225
0,0.04025396
1,0.9948923
1,0.9984249
0,0.021871457
1,0.040443398
1,0.99962217
0,0.05461862
1,0.99674255
1,0.115650855
0,0.07327606
1,0.99776995
1,0.9967247
0,0.016259026
0,0.009821189
0,0.0939846
0,0.007699321
1,0.062859036
0,0.0010174551
1,0.99464643
1,0.33381778
1,0.9997017
1,0.9933044
0,0.028363561
1,0.9954959
0,0.07412635
1,0.99518967
1,0.99783355
1,0.817496
0,0.49448267
1,0.9749934
0,0.053776182
1,0.9876439
1,0.9979313
0,0.32377037
0,0.013355987
0,0.0051650656
0,0.073176965
0,0.0063105053
0,0.04335202
1,0.84975827
1,0.6403941
0,0.022433344
0,0.0023310236
1,0.25814748
1,0.97728556
1,0.9918184
1,0.99998367
1,0.12502317
0,0.42279172
1,0.965007
0,0.22095804
1,0.9995443
0,0.08273604
1,0.99835014
1,0.99433815
1,0.9879645
0,0.0019810803
0,0.001876571
0,0.9574162
0,0.056186356
0,0.0022997793
0,0.12512383
0,0.0020311659
1,0.45947018
0,0.013346451
0,0.052401096
1,0.9938812
0,0.07119302
1,0.86485213
0,0.95119774
0,0.33532146
1,0.999485
1,0.5820397
1,0.99981564
1,0.9985722
0,0.00059044786
1,0.984725
0,0.0142110735
0,0.1282744
1,0.9995554
0,0.0028538504
1,0.716181
0,0.015405536
1,0.3324815
1,0.9996527
1,0.84412634
1,0.99946517
0,0.00091060874
0,0.004156827
0,0.05027472
0,0.0015335921
0,0.034302976
1,0.9913451
0,0.04880404
0,0.07974186
0,0.24742894
0,0.9672162
1,0.9992932
0,0.011024439
0,0.07321733
1,0.501094
1,0.8637072
1,0.95911825
1,0.9936824
1,0.23867993
0,0.13047373
0,0.11519072
1,0.99857724
1,0.92225903
0,0.011888928
1,0.9992568
1,0.9982642
1,0.999658
0,0.0893689
0,0.6048218
1,0.16735871
0,0.0019757529
1,0.96422255
0,0.083481714
1,0.99769145
0,0.019364124
0,0.020859588
0,0.0033235396
1,0.8821413
0,0.002411623
1,0.99877757
0,0.51921564
1,0.5448017
1,0.9858471
1,0.66291
1,0.994874
0,0.19769156
1,0.9994162
1,0.9848677
1,0.9995469
1,0.58362067
0,0.0071563264
1,0.9929453
1,0.9326025
1,0.99179095
0,0.056993075
0,0.0014519941
0,0.45318633
0,0.5001326
0,0.055359393
0,0.91360235
0,0.014173275
1,0.9917965
0,0.020563738
0,0.09635864
1,0.9435992
0,0.03356269
1,0.000989799
0,0.7153912
0,0.063504
0,0.004772076
0,0.106178835
0,0.9422042
0,0.06884922
0,0.23644933
0,0.0012469183
1,0.9987469
0,0.015926499
0,0.015242623
0,0.05024292
1,0.9985843
0,0.6772181
0,0.20427743
0,0.2791404
1,0.99934083
0,0.0050627426
0,0.0039215153
1,0.6677986
0,0.5976437
1,0.99067956
0,0.023009572
0,0.6550658
0,0.17006238
0,0.9528918
0,0.7340673
0,0.0001879063
0,0.9682519
0,0.27835387
0,0.00079008564
0,0.8005471
1,0.9996632
1,0.99960643
1,0.28543994
1,0.9981841
1,0.47535092
0,0.01581226
1,0.99801415
0,0.44326973
1,0.9965029
1,0.98856103
1,0.82099926
0,0.010063693
0,0.018439714
0,0.15769346
0,0.756725
0,0.061091237
1,0.9635475
1,0.98750895
0,0.059915703
1,0.5022767
0,0.0037107964
0,0.19516593
1,0.99789274
0,0.043356307
0,0.03787342
0,0.0033754285
1,0.8940965
1,0.99413574
0,0.13724665
1,0.9673811
1,0.884894
0,0.12920839
0,0.0039996924
1,0.9997379
0,0.14030597
0,0.02053249
1,0.98064834
0,0.29980952
0,0.052165657
0,0.7983022
1,0.99991304
1,0.7164469
1,0.9993202
0,0.029703071
0,0.0013227888
0,0.5898768
1,0.7350932
0,0.37809712
0,0.002909541
0,0.0031800321
1,0.18431474
0,0.00078143476
0,0.0043035247
0,0.0017748494
1,0.99665177
1,0.86941946
0,0.040958837
0,0.00765609
1,0.9993537
0,0.022670811
0,0.9824945
0,0.007181622
1,0.9978365
1,0.99671334
0,0.034904968
0,0.026738951
0,0.0021002332
0,0.9987956
0,0.02625888
1,0.96685076
0,0.006096382
0,0.2986397
0,0.980828
0,0.33528903
0,0.0018713219
0,0.012476289
1,0.98937017
0,0.0042763636
1,0.75560224
0,0.022209352
1,0.9869213
1,0.9989332
1,0.24202943
0,0.083914034
0,0.038413726
1,0.96499425
0,0.0046818648
1,0.9998744
1,0.97568405
1,0.99531955
0,0.45235276
0,0.003788466
1,0.8216077
0,0.7337232
0,0.9535022
0,0.11564503
1,0.95960855
1,0.32260594
1,0.9611565
1,0.11446562
0,0.00033579647
1,0.8761943
1,0.9854396
0,0.002387253
0,0.23935723
1,0.95421237
0,0.014144587
0,0.109566286
1,0.945906
0,0.9967365
1,0.9979488
0,0.15764372
1,0.99777764
1,0.999498
0,0.0019062156
1,0.99984217
0,0.0062628128
0,0.0071419356
0,0.0012498634
1,0.053608157
0,0.31085896
1,0.99810153
0,0.5664276
0,0.0033810292
1,0.9997091
0,0.0060089007
0,0.32123217
0,0.01990147
0,0.0889369
1,0.9988182
0,0.7299204
1,0.843805
0,0.0023639991
0,0.0034988099
1,0.14656737
0,0.029873496
0,0.0009794593
1,0.001225086
0,0.02240613
1,0.7197043
1,0.9790214
0,0.34474418
1,0.028862292
0,0.008797128
0,0.73208916
1,0.025083747
0,0.016866889
1,0.09395156
1,0.9966089
1,0.9973606
0,0.9886837
0,0.0042116083
0,0.004614573
0,0.008643226
0,0.06405996
1,0.020026673
0,0.1383802
0,0.9857111
0,0.0043427153
1,0.75788105
0,0.011957331
1,0.99977034
1,0.98879987
1,0.99972475
1,0.99967784
0,0.0030050657
0,0.00026056604
1,0.46974516
0,0.009079524
0,0.0022581846
0,0.997307
0,0.062214077
0,0.9995023
0,0.18557708
0,0.0028450727
1,0.9979309
1,0.9993947
0,0.02636162
1,0.9963894
0,0.007854084
1,0.04495705
1,0.9876665
0,0.20040813
0,0.991615
0,0.012901569
1,0.9964994
0,0.028611556
0,0.2238987
0,0.32995072
0,0.0001735833
0,0.1152734
0,0.24063568
0,0.05722394
0,0.010206066
0,0.0030123303
1,0.86978227
1,0.971712
0,0.0835203
1,0.9994904
0,0.010905818
0,0.041134182
0,0.01430512
0,0.98001957
1,0.29852688
1,0.9998976
0,0.05928988
1,0.94717944
0,0.4955449
0,0.0023300466
0,0.0050386423
0,0.023602402
0,0.360655
0,0.0064796456
0,0.26309416
0,0.31357437
0,0.1219895
0,0.0030666818
1,0.9996265
1,0.9944579
1,0.9993407
0,0.046198234
1,0.736209
0,0.035517495
0,0.88523185
0,0.14521308
0,0.01955283
0,0.020888744
1,0.9576796
0,0.44661826
0,0.00045484694
0,2.4081199e-05
0,0.115757726
0,0.89789456
0,0.025737902
1,0.9987844
0,0.0007584109
0,0.06923671
1,0.57815194
0,0.00053921685
1,0.9838542
1,0.9999153
1,0.09567958
1,0.8817469
0,0.007212364
0,0.2337606
1,0.99889773
1,0.9986102
0,0.33656687
1,0.97731316
0,0.10289899
0,0.08364221
0,0.4228292
0,0.43997574
0,0.171648
1,0.9796753
0,0.0055172606
0,0.50976336
0,0.5621706
0,0.0030551867
0,0.0012923285
0,0.00067103864
1,0.9992469
0,0.035001658
0,4.086479e-05
1,0.54511523
0,0.07806038
1,0.5745761
0,0.9971641
0,0.0068653943
1,0.99981195
1,0.9989716
0,0.016134735
0,0.27418536
0,0.96976537
0,0.1200421
0,0.95566237
1,0.99987423
0,0.123088814
1,0.99678594
0,0.99572504
0,0.77583706
0,0.27014714
0,0.026071927
0,0.015172484
1,0.9990104
0,0.2543065
1,0.99985534
1,0.061220653
1,0.7438159
0,0.008253246
0,0.026804645
0,0.78154516
0,0.0012230536
0,0.5333753
0,0.10455247
0,0.004608444
1,0.23246571
0,0.025353426
1,0.997331
1,0.9703339
0,0.1920674
0,0.018184086
0,0.055109285
1,0.99741364
1,0.9989997
1,0.9982513
0,0.031888716
1,0.990523
1,0.9983374
1,0.9995208
0,0.21562953
0,0.01662888
0,0.99880564
0,0.43908304
0,0.009350626
0,0.052369215
0,0.011568656
1,0.0019529437
0,0.010798506
1,0.51929075
0,0.00058581814
0,0.15213832
0,0.2701767
1,0.9993327
0,0.009204104
1,0.0019760064
0,0.4793311
0,0.008247944
1,0.9999806
1,0.138971
1,0.99897575
0,0.1523653
0,0.005737136
1,0.92150813
1,0.99297297
0,0.87284213
0,0.05953778
0,0.04551401
0,0.010195754
0,0.05960691
0,0.046826296
0,0.00078297313
0,0.10874963
1,0.99769324
0,0.006823203
0,0.15249732
0,0.32218742
0,0.0034351074
0,0.33451313
0,0.0045138206
0,0.08685429
0,0.00094257237
0,0.0883861
1,0.9994751
1,0.9940158
0,0.03332105
1,0.7119166
0,0.087433815
0,0.57893
0,0.00090210245
0,0.28644204
1,0.9857252
0,0.0057083634
0,0.11404979
0,0.10474799
0,0.010575757
1,0.9998121
0,0.69723433
0,0.99347323
0,0.88447607
0,0.0058971243
0,0.00096616417
0,0.042592276
0,0.58967733
0,0.37853
1,0.96540034
1,0.9960381
1,0.99683493
0,0.4473546
0,0.012696363
1,0.97887313
1,0.047801297
0,0.7145688
0,0.011392422
1,0.9958633
0,0.95240945
1,0.5393279
1,0.9978512
0,0.21298897
0,0.62242806
1,0.7328947
0,0.21308383
0,0.47169185
0,0.0007520336
1,0.8483877
0,0.015423715
1,0.07835625
0,0.29755646
1,0.9974774
0,0.10425291
0,0.0054659653
0,0.039631445
1,0.9998795
1,0.94620436
0,0.48565927
0,0.0029550544
0,0.013574684
0,0.6764111
0,0.011959237
0,0.0045350613
0,0.0024647093
0,0.11161934
0,0.31829825
1,0.07982145
1,0.99445534
0,0.005641436
1,0.99882716
1,0.9997877
1,0.99690247
0,0.011144891
0,0.5224856
0,0.09934746
0,0.00050944474
0,0.0056747585
0,0.15711823
1,0.009845418
0,0.52302146
1,0.99387693
1,0.9986183
0,0.030978356
0,0.027441919
1,0.99958885
1,0.99866563
0,0.34537664
0,0.0051059583
0,0.0023108122
0,0.011983876
0,0.38077345
1,0.054820836
0,0.2528965
1,0.95640117
1,0.9881612
0,0.24471274
1,0.9956438
0,0.9465
0,0.038269557
1,0.5446334
1,0.28576443
0,0.00024767857
1,7.4815644e-06
0,0.012093142
0,0.53444564
1,0.9996316
0,0.0054516178
1,0.9984005
0,0.95966655
0,0.11310494
0,0.014441262
0,0.1536765
1,0.99269706
0,0.20974283
1,0.9998387
1,0.87080383
0,0.7790063
